,question,answer,response,mapping,response_answer,equations
307," Paige and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Paige recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",4.0,"Solve the problem step by step:

1. Add the amount of paper recycled by Paige and her friends to calculate the total amount of paper recycled. Let x be the total amount of paper recycled,
x = c1 + c2

2. Divide the total amount of paper recycled by the amount of paper needed to earn one point to calculate the total number of points earned.
answer = x / c0","{'c0': 4.0, 'c1': 14.0, 'c2': 2.0}",4.0,"['x = c1 + c2', 'answer = x / c0']"
308, For homework Nancy had c0 math problems and c1 spelling problems. If she can finish c2 problems in an hour how long will it take her to finish all the problems? ,4.0,"Solve the problem step by step:

1. Add the number of math problems and the number of spelling problems to calculate the total number of problems. Let x be the total number of problems,
x = c0 + c1

2. Divide the total number of problems by the number of problems she can finish in an hour to calculate the number of hours needed to finish all the problems.
answer = x / c2","{'c0': 17.0, 'c1': 15.0, 'c2': 8.0}",4.0,"['x = c0 + c1', 'answer = x / c2']"
309," Will was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",6.0,"Solve the problem step by step:

1. Add the number of new cards and the number of old cards to calculate the total number of cards. Let x be the total number of cards,
x = c1 + c2

2. Divide the total number of cards by the number of cards per page to calculate the number of pages needed.
answer = x / c0","{'c0': 3.0, 'c1': 8.0, 'c2': 10.0}",6.0,"['x = c1 + c2', 'answer = x / c0']"
310, The schools debate team had c0 boys and c1 girls on it. If they were split into groups of c2 how many groups could they make? ,8.0,"Solve the problem step by step:

1. Add the number of boys and the number of girls to calculate the total number of students on the debate team. Let x be the total number of students,
x = c0 + c1

2. Divide the total number of students by the number of students per group to calculate the number of groups they can make.
answer = x / c2","{'c0': 11.0, 'c1': 45.0, 'c2': 7.0}",8.0,"['x = c0 + c1', 'answer = x / c2']"
311, A group of c0 friends went into a restaurant. The chef already had c1 chicken wings cooked but cooked c2 more for the group. If they each got the same amount how many would each person get? ,4.0,"Solve the problem step by step:

1. Add the number of chicken wings already cooked and the number of chicken wings cooked for the group to calculate the total number of chicken wings. Let x be the total number of chicken wings,
x = c1 + c2

2. Divide the total number of chicken wings by the number of friends in the group to calculate the number of chicken wings each person gets.
answer = x / c0","{'c0': 4.0, 'c1': 9.0, 'c2': 7.0}",4.0,"['x = c1 + c2', 'answer = x / c0']"
312," A vase can hold c0 flowers. If you had c1 carnations and c2 roses, how many vases would you need to hold the flowers? ",9.0,"Solve the problem step by step:

1. Add the number of carnations and the number of roses to calculate the total number of flowers. Let x be the total number of flowers,
x = c1 + c2

2. Divide the total number of flowers by the number of flowers per vase to calculate the number of vases needed.
answer = x / c0","{'c0': 6.0, 'c1': 7.0, 'c2': 47.0}",9.0,"['x = c1 + c2', 'answer = x / c0']"
313," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",7.0,"Solve the problem step by step:

1. Add the number of puppies in the shelter and the number of puppies brought in to calculate the total number of puppies. Let x be the total number of puppies,
x = c0 + c1

2. Divide the total number of puppies by the number of puppies adopted per day to calculate the number of days it would take to adopt all of them.
answer = x / c2","{'c0': 9.0, 'c1': 12.0, 'c2': 3.0}",7.0,"['x = c0 + c1', 'answer = x / c2']"
314," Roger was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",3.0,"Solve the problem step by step:

1. Add the number of trays from the first table and the number of trays from the second table to calculate the total number of trays. Let x be the total number of trays,
x = c1 + c2

2. Divide the total number of trays by the number of trays Roger can carry at a time to calculate the number of trips he will make.
answer = x / c0","{'c0': 4.0, 'c1': 10.0, 'c2': 2.0}",3.0,"['x = c1 + c2', 'answer = x / c0']"
315, A toy store had c0 giant stuffed bears in stock when they got another shipment with c1 bears in it. The put the bears onto shelves with c2 on each shelf. How many shelves did they use? ,2.0,"Solve the problem step by step:

1. Add the number of bears in stock and the number of bears in the shipment to calculate the total number of bears. Let x be the total number of bears,
x = c0 + c1

2. Divide the total number of bears by the number of bears per shelf to calculate the number of shelves used.
answer = x / c2","{'c0': 4.0, 'c1': 10.0, 'c2': 7.0}",2.0,"['x = c0 + c1', 'answer = x / c2']"
316," John made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",8.0,"Solve the problem step by step:

1. Add the amount of money John made mowing lawns and the amount of money he made weed eating to calculate the total amount of money he has. Let x be the total amount of money he has,
x = c0 + c1

2. Divide the total amount of money by the amount he spends each week to calculate how many weeks the money will last him.
answer = x / c2","{'c0': 6.0, 'c1': 18.0, 'c2': 3.0}",8.0,"['x = c0 + c1', 'answer = x / c2']"
317, Wendy's old washing machine could only wash c0 pieces of clothing at a time. If she had to wash c1 shirts and c2 sweaters how many loads would she have to do? ,9.0,"Solve the problem step by step:

1. Add the number of shirts and the number of sweaters to calculate the total number of clothing items. Let x be the total number of clothing items,
x = c1 + c2

2. Divide the total number of clothing items by the number of clothing items per load to calculate the number of loads needed.
answer = x / c0","{'c0': 8.0, 'c1': 39.0, 'c2': 33.0}",9.0,"['x = c1 + c2', 'answer = x / c0']"
318," Debby's class is going on a field trip to the zoo. If each van can hold c0 people and there are c1 students and c2 adults going, how many vans will they need? ",2.0,"Solve the problem step by step:

1. Add the number of students and the number of adults to calculate the total number of people going. Let x be the total number of people,
x = c1 + c2

2. Divide the total number of people by the capacity of each van to calculate the number of vans needed. Round up to the nearest whole number to account for any partial vans needed.
answer = ceil(x / c0)","{'c0': 4.0, 'c1': 2.0, 'c2': 6.0}",2.0,"['x = c1 + c2', 'answer = ceil(x / c0)']"
319," Isabel uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",2.0,"Solve the problem step by step:

1. Add the number of pictures from her phone and the number of pictures from her camera to calculate the total number of pictures. Let x be the total number of pictures,
x = c0 + c1

2. Divide the total number of pictures by the number of albums to calculate the number of pictures in each album.
answer = x / c2","{'c0': 2.0, 'c1': 4.0, 'c2': 3.0}",2.0,"['x = c0 + c1', 'answer = x / c2']"
320," While playing at the arcade, Frank won c0 tickets playing 'whack a mole' and c1 tickets playing 'skee ball'. If he was trying to buy candy that cost c2 tickets a piece, how many could he buy? ",7.0,"Solve the problem step by step:

1. Add the number of tickets won playing 'whack a mole' and the number of tickets won playing 'skee ball' to calculate the total number of tickets won. Let x be the total number of tickets won,
x = c0 + c1

2. Divide the total number of tickets won by the cost per candy to calculate the number of candies Frank could buy.
answer = x / c2","{'c0': 33.0, 'c1': 9.0, 'c2': 6.0}",7.0,"['x = c0 + c1', 'answer = x / c2']"
321," Mike made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",8.0,"Solve the problem step by step:

1. Add the amount of money Mike made mowing lawns and the amount of money he made weed eating to calculate the total amount of money he has. Let x be the total amount of money he has,
x = c0 + c1

2. Divide the total amount of money by the amount he spends each week to calculate how many weeks the money will last him.
answer = x / c2","{'c0': 14.0, 'c1': 26.0, 'c2': 5.0}",8.0,"['x = c0 + c1', 'answer = x / c2']"
322," Gwen and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Gwen recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",6.0,"Solve the problem step by step:

1. Add the amount of paper recycled by Gwen and her friends to calculate the total amount of paper recycled. Let x be the total amount of paper recycled,
x = c1 + c2

2. Divide the total amount of paper recycled by the amount of paper needed to earn one point to calculate the total number of points earned.
answer = x / c0","{'c0': 3.0, 'c1': 5.0, 'c2': 13.0}",6.0,"['x = c1 + c2', 'answer = x / c0']"
