,question,answer,response,mapping
536," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",[7.0],"def trivia_teams(c0, c1, c2):
    #calculate the number of students who made it onto the trivia teams
    picked = c0 - c1

    #calculate the number of students in each group
    group_size = picked // c2

    return group_size","{'c0': 64.0, 'c1': 36.0, 'c2': 4.0}"
537, Kaleb was selling his old games. He started out with c0 but sold c1 of them. He packed the rest up putting c2 games into each box. How many boxes did he have to use? ,[6.0],"def calculate_boxes(c0, c1, c2):
    #calculate the number of games left after selling c1
    games_left = c0 - c1

    #calculate the number of boxes needed by dividing the number of games left by the number of games in each box
    boxes_needed = games_left // c2

    #if there are any remaining games, add one more box
    if games_left % c2 != 0:
        boxes_needed += 1

    return boxes_needed","{'c0': 76.0, 'c1': 46.0, 'c2': 5.0}"
538," Jerry is at the library helping put away books. There are c0 book to put away total but a librarian takes c1 of them and leaves Jerry with the rest. If he can fit c2 books on a shelf, how many shelves will he need? ",[9.0],"def shelves_needed(c0, c1, c2):
    #calculate the number of books Jerry is left with after the librarian takes some
    books_left = c0 - c1

    #calculate the number of shelves needed by dividing the number of books left by the capacity of each shelf and rounding up to the nearest integer
    shelves = math.ceil(books_left/c2)

    return shelves","{'c0': 34.0, 'c1': 7.0, 'c2': 3.0}"
539, Nancy was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Nancy have? ,[6.0],"def small_gardens(c0, c1, c2):
    #calculate the number of seeds Nancy planted in small gardens
    small_garden_seeds = c1 - c0
    
    #calculate the number of small gardens
    num_small_gardens = small_garden_seeds // c2
    
    return num_small_gardens","{'c0': 52.0, 'c1': 28.0, 'c2': 4.0}"
540," Will had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",[9.0],"def toys_left(c0, c1, c2):
    #calculate the amount of money Will has left after buying the game
    money_left = c0 - c1

    #calculate the number of toys he can buy with the money left
    toys = money_left // c2

    return toys","{'c0': 83.0, 'c1': 47.0, 'c2': 4.0}"
541, Bianca was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Bianca have? ,[6.0],"def num_small_gardens(c0, c1, c2):
    # Bianca planted c1 seeds in the big garden
    # She has c0 - c1 seeds left for the small gardens
    remaining_seeds = c0 - c1

    # Each small garden has c2 seeds planted
    # The number of small gardens can be calculated by dividing the remaining seeds by c2
    num_gardens = remaining_seeds // c2

    return num_gardens","{'c0': 52.0, 'c1': 40.0, 'c2': 2.0}"
542," A waiter had c0 customers in his section. If c1 of them left and the rest of his tables had c2 people at each table, how many tables did he have? ",[3.0],"def num_tables(c0, c1, c2):
    #calculate the number of customers remaining after c1 left
    remaining_customers = c0 - c1

    #calculate the number of tables needed to seat the remaining customers
    num_tables = remaining_customers // c2

    #if there are any remaining customers that can't fit at a full table, add an extra table
    if remaining_customers % c2 != 0:
        num_tables += 1

    return num_tables","{'c0': 21.0, 'c1': 12.0, 'c2': 3.0}"
543," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",[5.0],"def trivia_teams(c0, c1, c2):
    #calculate the number of students who made it onto the trivia teams
    picked = c0 - c1

    #calculate the number of students in each group
    group_size = picked // c2

    return group_size","{'c0': 25.0, 'c1': 15.0, 'c2': 2.0}"
544," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",[5.0],"def pies(c0, c1, c2):
    #calculate the number of apples left after handing out to students
    apples_left = c0 - c1

    #calculate the number of pies that can be made with the remaining apples
    pies = apples_left // c2

    return pies","{'c0': 47.0, 'c1': 27.0, 'c2': 4.0}"
545," Megan baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",[6.0],"def cupcakes_packages(c0, c1, c2):
    #calculate how many cupcakes are left after Todd ate some
    cupcakes_left = c0 - c1

    #calculate how many packages can be made with the remaining cupcakes
    packages = cupcakes_left // c2

    return packages","{'c0': 68.0, 'c1': 32.0, 'c2': 6.0}"
546, A store had c0 coloring books in stock. They ended up putting them on sale and getting rid of c1 of them. The put the ones they still had onto shelves with c2 on each shelf. How many shelves did they use? ,[9.0],"def shelves_used(c0, c1, c2):
    #calculate the number of coloring books left after the sale
    remaining_books = c0 - c1

    #calculate the number of shelves needed to store the remaining books
    shelves_needed = remaining_books // c2

    #if there are any remaining books that don't fit on a full shelf, add an extra shelf
    if remaining_books % c2 != 0:
        shelves_needed += 1

    return shelves_needed","{'c0': 120.0, 'c1': 39.0, 'c2': 9.0}"
547, Isabel uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,[3.0],"def Problem(c0, c1, c2):
    # Isabel uploaded c0 pictures to Facebook
    total_pics = c0

    # She put c1 pics into one album
    album1_pics = c1

    # She put the rest into c2 different albums
    album2_pics = (total_pics - album1_pics) / c2

    return album1_pics, album2_pics","{'c0': 25.0, 'c1': 10.0, 'c2': 5.0}"
548," Sarah had c0 homework problems. She finished c1 of them but still had c2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",[8.0],"def homework_problems(c0, c1, c2):
    # Sarah had c0 homework problems
    total_problems = c0

    # She finished c1 of them
    finished_problems = c1

    # She still had c2 pages of problems to do
    remaining_pages = c2

    # Calculate the number of problems on each page
    problems_per_page = (total_problems - finished_problems) / remaining_pages

    return problems_per_page","{'c0': 60.0, 'c1': 20.0, 'c2': 5.0}"
549," Mike made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",[4.0],"def games_left(c0, c1, c2):
    #calculate the amount of money Mike has left after buying new mower blades
    money_left = c0 - c1

    #calculate the number of games he can buy with the money left
    num_games = money_left // c2

    return num_games","{'c0': 42.0, 'c1': 10.0, 'c2': 8.0}"
550," Will had c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. How many pieces of clothing could go in each of the small loads? ",[3.0],"def small_load_size(c0, c1, c2):
    #calculate the number of pieces of clothing that were not put in the first load
    remaining_clothes = c0 - c1

    #calculate the number of pieces of clothing that can go in each small load
    small_load_size = remaining_clothes // c2

    return small_load_size","{'c0': 59.0, 'c1': 32.0, 'c2': 9.0}"
551," Oliver made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",[7.0],"def games_left(c0, c1, c2):
    #calculate the amount of money Oliver has left after buying new mower blades
    money_left = c0 - c1

    #calculate the number of games he can buy with the money left
    games = money_left // c2

    return games","{'c0': 35.0, 'c1': 7.0, 'c2': 4.0}"
552, Emily was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Emily have? ,[3.0],"def num_small_gardens(c0, c1, c2):
    #calculate the number of seeds planted in the small gardens
    seeds_in_small_gardens = c1 - c0

    #calculate the number of small gardens by dividing the number of seeds in small gardens by the number of seeds planted in each small garden
    num_gardens = seeds_in_small_gardens // c2

    return num_gardens","{'c0': 42.0, 'c1': 36.0, 'c2': 2.0}"
553," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",[4.0],"def trivia_teams(c0, c1, c2):
    #calculate the number of students who made it onto the trivia teams
    picked = c0 - c1

    #calculate the number of students in each group
    group_size = picked // c2

    return group_size","{'c0': 17.0, 'c1': 5.0, 'c2': 3.0}"
554," Katie's team won their dodgeball game and scored c0 points total. If Katie scored c1 of the points and everyone else scored c2 points each, how many players were on her team? ",[2.0],"def find_num_players(c0, c1, c2):
    # Katie scored c1 points, so the rest of the team scored c0 - c1 points
    rest_of_team_points = c0 - c1

    # Each player scored c2 points, so the number of players is the rest of the team's points divided by c2
    num_players = rest_of_team_points // c2

    # Add 1 to include Katie in the count of players
    num_players += 1

    return num_players","{'c0': 12.0, 'c1': 4.0, 'c2': 4.0}"
555," Megan baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",[4.0],"def cupcakes_packages(c0, c1, c2):
    #calculate how many cupcakes are left after Todd ate some
    cupcakes_left = c0 - c1

    #calculate how many packages can be made with the remaining cupcakes
    packages = cupcakes_left // c2

    return packages","{'c0': 71.0, 'c1': 43.0, 'c2': 7.0}"
556, Wendy uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,[2.0],"def Problem(c0, c1, c2):
    #Wendy uploaded c0 pictures to Facebook
    total_pics = c0

    #c1 pics were put into one album
    album1_pics = c1

    #the rest of the pictures were put into c2 different albums
    album2_pics = (total_pics - album1_pics) / c2

    return album2_pics","{'c0': 45.0, 'c1': 27.0, 'c2': 9.0}"
