,question,answer,response,mapping,response_answer,equations
384," Luke was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",9.0," Luke can carry c0 trays at a time. He has to pick up c1 trays from one table and c2 trays from another. So he will have to make at least c1/c0 + c2/c0 trips. 
trips = c1/c0 + c2/c0
The answer is trips.","{'c0': 4.0, 'c1': 20.0, 'c2': 16.0}",9.0,"['trips =  c1/c0 + c2/c0', 'answer = trips']"
385," Vanessa and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Vanessa recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",4.0," Vanessa recycled c1 pounds and her friends recycled c2 pounds. They earned c1 + c2 points. 
total_points = c1 + c2
The answer is total_points.","{'c0': 9.0, 'c1': 20.0, 'c2': 16.0}",36.0,"['total_points =  c1 + c2', 'answer = total_points']"
386," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0," There were c0 puppies at the start. c1 more were brought in. So there are c0 + c1 puppies in total. 
total_puppies = c0 + c1
If c2 puppies are adopted each day, it would take (total_puppies / c2) days for all of them to be adopted. 
days = (total_puppies / c2)
The answer is days.","{'c0': 2.0, 'c1': 34.0, 'c2': 4.0}",9.0,"['total_puppies =  c0 + c1', 'days =  (total_puppies / c2)', 'answer = days']"
387, At a company picnic c0 managers and c1 employees decided to start a game of volleyball. If they split into c2 teams how many people would be on each team? ,3.0," There are c0 + c1 people in total. They want to split into c2 teams. So each team would have (c0 + c1)/c2 people. 
people_per_team = (c0 + c1)/c2
The answer is people_per_team.","{'c0': 9.0, 'c1': 15.0, 'c2': 8.0}",3.0,"['people_per_team =  (c0 + c1)/c2', 'answer = people_per_team']"
388," John was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",8.0," If he had c0 cards on each page, and he had c1 new cards and c2 old cards, he would need at least (c1 + c2)/c0 pages. 
new_pages = (c1 + c2)/c0
The answer is new_pages.","{'c0': 3.0, 'c1': 8.0, 'c2': 16.0}",8.0,"['new_pages =  (c1 + c2)/c0', 'answer = new_pages']"
389," Wendy uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",6.0," Wendy originally had c0 + c1 pictures. She sorted them into c2 albums. So each album had (c0 + c1)/c2 pictures. 
pics_per_album = (c0 + c1)/c2
The answer is pics_per_album.","{'c0': 22.0, 'c1': 2.0, 'c2': 4.0}",6.0,"['pics_per_album =  (c0 + c1)/c2', 'answer = pics_per_album']"
390, A toy store had c0 giant stuffed bears in stock when they got another shipment with c1 bears in it. The put the bears onto shelves with c2 on each shelf. How many shelves did they use? ,3.0," The store had c0 bears originally. They got a shipment of c1 bears. So they had c0 + c1 bears in total. 
total_bears = c0 + c1
Each shelf can hold c2 bears. They needed to use total_bears / c2 shelves. 
total_shelves = total_bears / c2
The answer is total_shelves.","{'c0': 17.0, 'c1': 10.0, 'c2': 9.0}",3.0,"['total_bears =  c0 + c1', 'total_shelves =  total_bears / c2', 'answer = total_shelves']"
391," Zoe and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Zoe recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",6.0," Zoe recycled c1 pounds and her friends recycled c2 pounds. They earned c1 + c2 points. 
total_points = c1 + c2
The answer is total_points.","{'c0': 8.0, 'c1': 25.0, 'c2': 23.0}",48.0,"['total_points =  c1 + c2', 'answer = total_points']"
392," Billy was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",9.0," If he had c0 cards on each page, and he had c1 new cards and c2 old cards, he would need (c1 + c2)/c0 pages. 
pages_used = (c1 + c2)/c0
The answer is pages_used.","{'c0': 5.0, 'c1': 3.0, 'c2': 42.0}",9.0,"['pages_used =  (c1 + c2)/c0', 'answer = pages_used']"
393," For a birthday party Tom bought c0 regular sodas and c1 diet sodas. If his fridge would only hold c2 on each shelf, how many shelves would he fill up? ",8.0," Tom bought c0 regular sodas and c1 diet sodas. In total he has c0 + c1 sodas. 
total_sodas = c0 + c1
If each shelf can hold c2 sodas, then he would need (total_sodas / c2) shelves to hold all of his sodas. 
shelves_needed = (total_sodas / c2)
The answer is shelves_needed.","{'c0': 4.0, 'c1': 52.0, 'c2': 7.0}",8.0,"['total_sodas =  c0 + c1', 'shelves_needed =  (total_sodas / c2)', 'answer = shelves_needed']"
394," Victor was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",4.0," Victor can carry c0 trays at a time. He has to pick up c1 trays from one table and c2 trays from another. So he will have to make at least c1/c0 + c2/c0 trips. 
trips = c1/c0 + c2/c0
The answer is trips.","{'c0': 7.0, 'c1': 23.0, 'c2': 5.0}",4.0,"['trips =  c1/c0 + c2/c0', 'answer = trips']"
395," Paul had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",3.0," Paul had c0 dollars saved up. He received c1 more dollars. So he had c0 + c1 dollars in total. 
total_dollars = c0 + c1
If each toy costs c2 dollars, then he could buy a maximum of total_dollars / c2 toys. 
toys = total_dollars / c2
The answer is toys.","{'c0': 4.0, 'c1': 11.0, 'c2': 5.0}",3.0,"['total_dollars =  c0 + c1', 'toys =  total_dollars / c2', 'answer = toys']"
396," Katie uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",9.0," Katie originally had c0 + c1 pictures. She sorted them into c2 albums. So each album would have (c0 + c1)/c2 pictures in it. 
pics_per_album = (c0 + c1)/c2
The answer is pics_per_album.","{'c0': 30.0, 'c1': 51.0, 'c2': 9.0}",9.0,"['pics_per_album =  (c0 + c1)/c2', 'answer = pics_per_album']"
397," Debby's class is going on a field trip to the zoo. If each van can hold c0 people and there are c1 students and c2 adults going, how many vans will they need? ",6.0," Each van can hold c0 people. There are c1 students and c2 adults going. So they will need (c1 + c2)/c0 vans. 
vans_needed = (c1 + c2)/c0
The answer is vans_needed.","{'c0': 9.0, 'c1': 40.0, 'c2': 14.0}",6.0,"['vans_needed =  (c1 + c2)/c0', 'answer = vans_needed']"
398," For Halloween Emily received c0 pieces of candy from neighbors and c1 pieces from her older sister. If she only ate c2 pieces a day, how long would the candy last her? ",2.0," Emily received c0 pieces of candy from neighbors and c1 pieces from her older sister. So she had c0 + c1 pieces of candy in total. 
total_candy = c0 + c1
If she ate c2 pieces a day, she would have (total_candy - c2) / c2 days worth of candy left. 
days_candy_lasts = (total_candy - c2) / c2
The answer is days_candy_lasts.","{'c0': 5.0, 'c1': 13.0, 'c2': 9.0}",1.0,"['total_candy =  c0 + c1', 'days_candy_lasts =  (total_candy - c2) / c2', 'answer = days_candy_lasts']"
399," Frank made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",9.0," Frank made c0 + c1 dollars. He spends c2 dollars a week. So the money would last him for  (c0 + c1)/c2 weeks. 
weeks = (c0 + c1)/c2
The answer is weeks.","{'c0': 5.0, 'c1': 58.0, 'c2': 7.0}",9.0,"['weeks =  (c0 + c1)/c2', 'answer = weeks']"
400," A new building needed c0 windows. The builder had already installed c1 of them. If it takes c2 hours to install each window, how long will it take him to install the rest? ",36.0," The builder needs c0 windows. He has installed c1 of them. So he needs to install c0 - c1 more windows. 
windows_needed = c0 - c1
If it takes c2 hours to install each window, it will take (c0 - c1) * c2 hours to install the rest. 
hours_needed = (c0 - c1) * c2
The answer is hours_needed.","{'c0': 14.0, 'c1': 5.0, 'c2': 4.0}",36.0,"['windows_needed =  c0 - c1', 'hours_needed =  (c0 - c1) * c2', 'answer = hours_needed']"
401," A chef needs to cook c0 potatoes. He has already cooked c1. If each potato takes c2 minutes to cook, how long will it take him to cook the rest? ",45.0," The chef has already cooked c1 potatoes. He needs to cook c0 - c1 more. Each potato takes c2 minutes to cook. So it will take (c0 - c1) * c2 minutes to cook the rest. 
time_to_cook_rest = (c0 - c1) * c2
The answer is time_to_cook_rest.","{'c0': 16.0, 'c1': 7.0, 'c2': 5.0}",45.0,"['time_to_cook_rest =  (c0 - c1) * c2', 'answer = time_to_cook_rest']"
402," Ned bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Ned still have? ",42.0," Ned started with c0 boxes of chocolate candy. Each box has c2 pieces inside it. So Ned had c0 * c2 pieces of chocolate candy. 
total_pieces = c0 * c2
Ned gave his little brother c1 pieces of chocolate candy. So Ned had total_pieces - c1 pieces of chocolate candy remaining. 
remaining_pieces = total_pieces - c1
The answer is remaining_pieces.","{'c0': 14.0, 'c1': 7.0, 'c2': 6.0}",77.0,"['total_pieces =  c0 * c2', 'remaining_pieces =  total_pieces - c1', 'answer = remaining_pieces']"
403," There were c0 friends playing a video game online when c1 players quit. If each player left had c2 lives, how many lives did they have total? ",30.0," There were c0 friends playing the game. c1 players quit. So the total number of players was c0 + c1. 
total_players = c0 + c1
Each player had c2 lives. So the total number of lives was (c0 + c1)*c2.
total_lives = (c0 + c1)*c2
The answer is total_lives.","{'c0': 11.0, 'c1': 5.0, 'c2': 5.0}",80.0,"['total_players =  c0 + c1', 'total_lives =  (c0 + c1)*c2', 'answer = total_lives']"
404," Henry earned c0 dollars for each lawn he mowed. If he had c1 lawns to mow, but forgot to mow c2 of them, how much money did he actually earn? ",25.0," Henry earned c0 dollars per lawn. He had c1 lawns to mow, but he forgot c2 of them. So he actually only mowed c1 - c2 lawns. 
lawns_mowed = c1 - c2
He earned lawns_mowed * c0 dollars. 
money_earned = lawns_mowed * c0
The answer is money_earned.","{'c0': 5.0, 'c1': 12.0, 'c2': 7.0}",25.0,"['lawns_mowed =  c1 - c2', 'money_earned =  lawns_mowed * c0', 'answer = money_earned']"
405," A trivia team had c0 members total, but during a game c1 members didn't show up. If each member that did show up scored c2 points, how many points were scored total? ",18.0," There were c0 members on the team. c1 members didn't show up, so there were c0 - c1 members that did show up. Each member that showed up scored c2 points, so the total points scored were (c0 - c1) * c2. 
total_points = (c0 - c1) * c2
The answer is total_points.","{'c0': 5.0, 'c1': 2.0, 'c2': 6.0}",18.0,"['total_points =  (c0 - c1) * c2', 'answer = total_points']"
406," A painter needed to paint c0 rooms in a building. Each room takes c1 hours to paint. If he already painted c2 rooms, how much longer will he take to paint the rest? ",16.0," The painter needs to paint c0 rooms. He has already painted c2. So he needs to paint c0 - c2 more rooms. Each room takes c1 hours to paint. So it will take (c0 - c2) * c1 more hours to paint the rest of the rooms. 
hours_remaining = (c0 - c2) * c1
The answer is hours_remaining.","{'c0': 10.0, 'c1': 8.0, 'c2': 8.0}",16.0,"['hours_remaining =  (c0 - c2) * c1', 'answer = hours_remaining']"
407," In a video game, each enemy defeated gives you c0 points. If a level has c1 enemies total and you destroy all but c2 of them, how many points would you earn? ",12.0," If you destroy all but c2 of the c1 enemies, you would have defeated c1 - c2 enemies. 
enemies_defeated = c1 - c2
Each enemy gives you c0 points. So you would have earned enemies_defeated * c0 points. 
points = enemies_defeated * c0
The answer is points.","{'c0': 3.0, 'c1': 6.0, 'c2': 2.0}",12.0,"['enemies_defeated =  c1 - c2', 'points =  enemies_defeated * c0', 'answer = points']"
408," Wendy earned c0 points for each bag of cans she recycled. If she had c1 bags, but didn't recycle c2 of them, how many points would she have earned? ",45.0," Wendy earned c0 points for each bag of cans she recycled. If she had c1 bags, she would have earned c0*c1 points. But she didn't recycle c2 of them, so she would have earned (c0*c1) - c2 points. 
points = (c0*c1) - c2
The answer is points.","{'c0': 5.0, 'c1': 11.0, 'c2': 2.0}",53.0,"['points =  (c0*c1) - c2', 'answer = points']"
409," Each chocolate bar in a box cost $c0. If a box had c1 bars total and Olivia sold all but c2 bars, how much money would she have made? ",9.0," Each chocolate bar cost $c0. So the total cost of c1 bars is c0 * c1. 
total_cost = c0 * c1
Olivia sold all but c2 bars, so she sold c1 - c2 bars. 
bars_sold = c1 - c2
She would have made bars_sold * c0 money. 
money_made = bars_sold * c0
The answer is money_made.","{'c0': 3.0, 'c1': 7.0, 'c2': 4.0}",9.0,"['total_cost =  c0 * c1', 'bars_sold =  c1 - c2', 'money_made =  bars_sold * c0', 'answer = money_made']"
410," Kaleb bought c0 boxes of chocolate candy and gave c1 to his little brother. If each box has c2 pieces inside it, how many pieces did Kaleb still have? ",54.0," Kaleb bought c0 boxes. Each box has c2 pieces. So he bought c0 * c2 pieces in total. 
total_pieces = c0 * c2
He gave c1 pieces to his brother. So he has remaining_pieces left. 
remaining_pieces = total_pieces - c1
The answer is remaining_pieces.","{'c0': 14.0, 'c1': 5.0, 'c2': 6.0}",79.0,"['total_pieces =  c0 * c2', 'remaining_pieces =  total_pieces - c1', 'answer = remaining_pieces']"
411," At a restaurant each adult meal costs $c0 and kids eat free. If a group of c1 people came in and c2 were kids, how much would it cost for the group to eat? ",15.0," Each adult meal costs $c0. So the total cost for the group is c0*(c1-c2). 
total_cost = c0*(c1-c2)
The answer is total_cost.","{'c0': 3.0, 'c1': 12.0, 'c2': 7.0}",15.0,"['total_cost =  c0*(c1-c2)', 'answer = total_cost']"
