,question,answer,response,mapping,response_answer,flag
409," Each chocolate bar in a box cost $3. If a box had 7 bars total and Olivia sold all but 4 bars, how much money would she have made? ",9.0,"Each chocolate bar in a box cost $3. Olivia had a box with 7 bars total. She sold all but 4 bars, so she sold 7 - 4 = 3 bars. She made 3 * 3 = $9 from selling the bars. The answer is $9.",,9.0,0
410," Kaleb bought 14 boxes of chocolate candy and gave 5 to his little brother. If each box has 6 pieces inside it, how many pieces did Kaleb still have? ",54.0,"Kaleb bought 14 boxes of chocolate candy. He gave 5 boxes to his little brother, so he has 14 - 5 = 9 boxes left. Each box has 6 pieces inside it, so Kaleb still has 9 * 6 = 54 pieces of chocolate candy left. The answer is 54.",,54.0,0
411," At a restaurant each adult meal costs $3 and kids eat free. If a group of 12 people came in and 7 were kids, how much would it cost for the group to eat? ",15.0,"At the restaurant, each adult meal costs $3 and kids eat free. There are 12 people in the group, and 7 of them are kids. So there are 12 - 7 = 5 adults in the group. The cost for the adults to eat would be 5 * $3 = $15. The kids eat for free, so the total cost for the group to eat would be $15. The answer is $15.",,15.0,0
412," Jerry had 7 action figures, but needed 16 total for a complete collection. If each one costs $8, how much money would he need to finish his collection? ",72.0,"Jerry had 7 action figures, but needed 16 total for a complete collection. So he needs to buy 16 - 7 = 9 more action figures. Each action figure costs $8, so he would need 9 * 8 = $72 to finish his collection. The answer is $72.",,72.0,0
413," In a video game, each enemy defeated gives you 9 points. If a level has 11 enemies total and you destroy all but 3 of them, how many points would you earn? ",72.0,"Each enemy defeated gives you 9 points. There are 11 enemies total in the level. You destroy all but 3 of them, so you defeat 11 - 3 = 8 enemies. Therefore, you earn 8 * 9 = 72 points. The answer is 72.",,72.0,0
414," There were 16 friends playing a video game online when 7 players quit. If each player left had 8 lives, how many lives did they have total? ",72.0,"There were 16 friends playing a video game online. 7 players quit, so there were 16 - 7 = 9 players left. Each player had 8 lives, so they had a total of 9 * 8 = 72 lives. The answer is 72.",,72.0,0
415," A new building needed 10 windows. The builder had already installed 6 of them. If it takes 5 hours to install each window, how long will it take him to install the rest? ",20.0,"The builder needed to install 10 windows in total. He had already installed 6 of them, so he needs to install 10 - 6 = 4 more windows. It takes 5 hours to install each window, so it will take him 4 * 5 = 20 hours to install the rest of the windows. The answer is 20.",,20.0,0
416," Adam earned 9 dollars for each lawn he mowed. If he had 12 lawns to mow, but forgot to mow 8 of them, how much money did he actually earn? ",36.0,"Adam earned 9 dollars for each lawn he mowed. He had 12 lawns to mow, but forgot to mow 8 of them, so he only mowed 12 - 8 = 4 lawns. Therefore, he earned 4 * 9 = 36 dollars. The answer is 36.",,36.0,0
417," A trivia team had 12 members total, but during a game 4 members didn't show up. If each member that did show up scored 8 points, how many points were scored total? ",64.0,"The trivia team had 12 members total, but 4 members didn't show up. So only 12 - 4 = 8 members showed up. Each member that showed up scored 8 points, so the total points scored were 8 * 8 = 64 points. The answer is 64.",,64.0,0
418," Mike had 16 video games but 8 of them weren't working. If he wanted to sell the working games for $7 each, how much money could he earn? ",56.0,"Mike had 16 video games but 8 of them weren't working, so he had 16 - 8 = 8 working video games. If he sold each working game for $7, he could earn 8 * 7 = $56. The answer is $56.",,56.0,0
419," A painter needed to paint 12 rooms in a building. Each room takes 7 hours to paint. If he already painted 5 rooms, how much longer will he take to paint the rest? ",49.0,"The painter needs to paint 12 rooms in total. Each room takes 7 hours to paint, so he needs to spend 12 * 7 = 84 hours in total. He already painted 5 rooms, so he has 7 * (12 - 5) = 49 hours left to paint the rest. The answer is 49.",,49.0,0
420," There were 8 friends playing a video game online when 5 players quit. If each player left had 5 lives, how many lives did they have total? ",15.0,"There were 8 friends playing a video game online. 5 players quit, so there were 8 - 5 = 3 players left. Each player had 5 lives, so the total number of lives left was 3 * 5 = 15 lives. The answer is 15.",,15.0,0
421," A trivia team had 15 members total, but during a game 6 members didn't show up. If each member that did show up scored 3 points, how many points were scored total? ",27.0,"The trivia team had 15 members total, but 6 members didn't show up. So only 15 - 6 = 9 members showed up. Each member that showed up scored 3 points, so the total points scored were 9 * 3 = 27 points. The answer is 27.",,27.0,0
422," Ned had 15 video games but 6 of them weren't working. If he wanted to sell the working games for $7 each, how much money could he earn? ",63.0,"Ned had 15 video games but 6 of them weren't working, so he had 15 - 6 = 9 working video games. If he sold each working game for $7, he could earn 9 * 7 = $63. The answer is $63.",,63.0,0
423," Each chocolate bar in a box cost $6. If a box had 13 bars total and Zoe sold all but 6 bars, how much money would she have made? ",42.0,"Each chocolate bar in a box cost $6. Zoe had a box with 13 bars total. She sold all but 6 bars, which means she sold 13 - 6 = 7 bars. She made 7 * 6 = $42 from selling the bars. The answer is $42.",,42.0,0
424," Will bought 7 boxes of chocolate candy and gave 3 to his little brother. If each box has 4 pieces inside it, how many pieces did Will still have? ",16.0,"Will bought 7 boxes of chocolate candy. Each box has 4 pieces inside it, so he had 7 * 4 = 28 pieces in total. He gave 3 boxes to his little brother, so he gave away 3 * 4 = 12 pieces. Therefore, Will still had 28 - 12 = 16 pieces left. The answer is 16.",,16.0,0
425," Mike invited 13 friends to a birthday party, but 7 couldn't come. If he wanted to buy enough cupcakes so each person could have exactly 4, how many should he buy? ",24.0,"Mike invited 13 friends to the party, but 7 couldn't come, so there will be 13 - 7 = 6 friends coming to the party. He wants to buy enough cupcakes so each person could have exactly 4, so he needs to buy 6 x 4 = 24 cupcakes. The answer is 24.",,24.0,0
426," In a video game, each enemy defeated gives you 5 points. If a level has 8 enemies total and you destroy all but 6 of them, how many points would you earn? ",10.0,"Each enemy defeated gives you 5 points. There are 8 enemies total in the level. You destroy all but 6 of them, so you defeat 8 - 6 = 2 enemies. Therefore, you earn 2 * 5 = 10 points. The answer is 10.",,10.0,0
427," Roger earned 9 dollars for each lawn he mowed. If he had 14 lawns to mow, but forgot to mow 8 of them, how much money did he actually earn? ",54.0,"Roger earned 9 dollars for each lawn he mowed. He had 14 lawns to mow, but forgot to mow 8 of them, so he only mowed 14 - 8 = 6 lawns. Therefore, he earned 6 * 9 = 54 dollars. The answer is 54.",,54.0,0
428," A magician was selling magic card decks for 2 dollars each. If he started with 5 decks and by the end of the day he had 3 left, how much money did he earn? ",4.0,"The magician started with 5 decks and ended with 3 decks, so he sold 5 - 3 = 2 decks. Each deck costs 2 dollars, so he earned 2 * 2 = 4 dollars. The answer is 4.",,4.0,0
429," A chef needs to cook 12 potatoes. He has already cooked 6. If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ",36.0,"The chef needs to cook 12 potatoes in total. He has already cooked 6, so he needs to cook 12 - 6 = 6 more potatoes. Each potato takes 6 minutes to cook, so it will take him 6 * 6 = 36 minutes to cook the rest of the potatoes. The answer is 36.",,36.0,0
430," A new building needed 9 windows. The builder had already installed 6 of them. If it takes 6 hours to install each window, how long will it take him to install the rest? ",18.0,"The builder needed to install 9 windows in total. He had already installed 6 of them, so he needs to install 9 - 6 = 3 more windows. It takes 6 hours to install each window, so it will take him 3 * 6 = 18 hours to install the rest of the windows. The answer is 18.",,18.0,0
431," At the fair Adam bought 13 tickets. After riding the ferris wheel he had 4 tickets left. If each ticket cost 9 dollars, how much money did Adam spend riding the ferris wheel? ",81.0,"Adam bought 13 tickets and had 4 left after riding the ferris wheel, so he used 13 - 4 = 9 tickets for the ride. Each ticket cost 9 dollars, so Adam spent 9 * 9 = 81 dollars riding the ferris wheel. The answer is 81.",,81.0,0
432," Dave bought 12 boxes of chocolate candy and gave 5 to his little brother. If each box has 3 pieces inside it, how many pieces did Dave still have? ",21.0,"Dave bought 12 boxes of chocolate candy. He gave 5 boxes to his little brother, so he has 12 - 5 = 7 boxes left. Each box has 3 pieces inside it, so Dave still has 7 * 3 = 21 pieces of chocolate candy left. The answer is 21.",,21.0,0
433," John had 5 action figures, but needed 7 total for a complete collection. If each one costs $5, how much money would he need to finish his collection? ",10.0,"John had 5 action figures, but needed 7 total for a complete collection. So he needs to buy 7 - 5 = 2 more action figures. Each action figure costs $5, so he would need 2 * $5 = $10 to finish his collection. The answer is $10.",,10.0,0
434," A painter needed to paint 9 rooms in a building. Each room takes 8 hours to paint. If he already painted 5 rooms, how much longer will he take to paint the rest? ",32.0,"The painter needed to paint 9 rooms in total. Each room takes 8 hours to paint, so he needs to work for 9 * 8 = 72 hours in total. He already painted 5 rooms, so he has 4 rooms left to paint. To paint the remaining 4 rooms, he needs to work for 4 * 8 = 32 hours. The answer is 32 hours.",,32.0,0
435," Each chocolate bar in a box cost $4. If a box had 8 bars total and Emily sold all but 3 bars, how much money would she have made? ",20.0,"Each chocolate bar in a box cost $4. A box had 8 bars total. Emily sold all but 3 bars, so she sold 8 - 3 = 5 bars. She made 5 * 4 = $20 from selling the chocolate bars. The answer is $20.",,20.0,0
436," At lunch a waiter had 10 customers and 5 of them didn't leave a tip. If he got $3 each from the ones who did tip, how much money did he earn? ",15.0,"The waiter had 10 customers in total. 5 of them didn't leave a tip, so 10 - 5 = 5 customers did leave a tip. The waiter got $3 from each of the customers who did tip, so he earned 5 * $3 = $15 in total. The answer is $15.",,15.0,0
