,question,answer,response,mapping,response_answer,equations,correct
356," Haley and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Haley recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",9,"Solve the problem step by step:
1. Add the amount of paper Haley recycled and the amount of paper her friends recycled to calculate the total amount of paper recycled. Let x be the total amount of paper recycled,
x = c1 + c2
2. Divide the total amount of paper recycled by the amount of paper needed to earn one point to calculate the number of points earned.
answer = x / c0","{'c0': 3.0, 'c1': 11.0, 'c2': 16.0}",9,"['x = c1 + c2', 'answer = x / c0']",1
357," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",9,"Solve the problem step by step:
1. Add the number of puppies brought in to the number of puppies already in the shelter to calculate the total number of puppies. Let x be the total number of puppies,
x = c0 + c1
2. Divide the total number of puppies by the number of puppies adopted each day to calculate the number of days it would take to adopt all the puppies.
answer = x / c2","{'c0': 17.0, 'c1': 55.0, 'c2': 8.0}",9,"['x = c0 + c1', 'answer = x / c2']",1
358," There school's baseball team had c0 new players and c1 returning players. If the coach put them into groups with c2 players in each group, how many groups would there be? ",7,"Solve the problem step by step:
1. Add the number of new players and the number of returning players to calculate the total number of players. Let x be the total number of players,
x = c0 + c1
2. Divide the total number of players by the number of players in each group to calculate the number of groups.
answer = x / c2","{'c0': 12.0, 'c1': 44.0, 'c2': 8.0}",7,"['x = c0 + c1', 'answer = x / c2']",1
359," Frank had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",5,"Solve the problem step by step:
1. Add the amount of money Frank saved up and the amount of money he received for his allowance to calculate the total amount of money he has. Let x be the total amount of money he has,
x = c0 + c1
2. Divide the total amount of money he has by the cost of each toy to calculate the number of toys he can buy.
answer = x / c2","{'c0': 3.0, 'c1': 37.0, 'c2': 8.0}",5,"['x = c0 + c1', 'answer = x / c2']",1
360," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",9,"Solve the problem step by step:
1. Add the number of puppies brought in to the number of puppies already in the shelter to calculate the total number of puppies. Let x be the total number of puppies,
x = c0 + c1
2. Divide the total number of puppies by the number of puppies adopted each day to calculate the number of days it would take to adopt all the puppies.
answer = x / c2","{'c0': 8.0, 'c1': 19.0, 'c2': 3.0}",9,"['x = c0 + c1', 'answer = x / c2']",1
361, For homework Faye had c0 math problems and c1 spelling problems. If she can finish c2 problems in an hour how long will it take her to finish all the problems? ,5,"Solve the problem step by step:
1. Add the number of math problems and the number of spelling problems to calculate the total number of problems. Let x be the total number of problems,
x = c0 + c1
2. Divide the total number of problems by the number of problems Faye can finish in an hour to calculate the number of hours it will take her to finish all the problems.
answer = x / c2","{'c0': 13.0, 'c1': 2.0, 'c2': 3.0}",5,"['x = c0 + c1', 'answer = x / c2']",1
362," Sam had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",5,"Solve the problem step by step:
1. Add the amount of money Sam saved up and the amount of money he received for his allowance to calculate the total amount of money he has. Let x be the total amount of money he has,
x = c0 + c1
2. Divide the total amount of money he has by the cost of each toy to calculate the number of toys he can buy.
answer = x / c2","{'c0': 8.0, 'c1': 7.0, 'c2': 3.0}",5,"['x = c0 + c1', 'answer = x / c2']",1
363," Bianca and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Bianca recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",9,"Solve the problem step by step:
1. Add the number of pounds Bianca recycled and the number of pounds her friends recycled to calculate the total number of pounds recycled. Let x be the total number of pounds recycled,
x = c1 + c2
2. Divide the total number of pounds recycled by the number of pounds needed to earn one point to calculate the number of points earned.
answer = x / c0","{'c0': 3.0, 'c1': 24.0, 'c2': 3.0}",9,"['x = c1 + c2', 'answer = x / c0']",1
364," There school's baseball team had c0 new players and c1 returning players. If the coach put them into groups with c2 players in each group, how many groups would there be? ",5,"Solve the problem step by step:
1. Add the number of new players and the number of returning players to calculate the total number of players. Let x be the total number of players,
x = c0 + c1
2. Divide the total number of players by the number of players in each group to calculate the number of groups.
answer = x / c2","{'c0': 31.0, 'c1': 4.0, 'c2': 7.0}",5,"['x = c0 + c1', 'answer = x / c2']",1
365," Oliver was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",4,"Solve the problem step by step:
1. Add the number of new cards and the number of old cards to calculate the total number of cards. Let x be the total number of cards,
x = c1 + c2
2. Divide the total number of cards by the number of cards per page to calculate the number of pages used. Let y be the number of pages used,
y = x / c0
3. Round up the number of pages used to the nearest whole number to get the final answer.
answer = ceil(y)","{'c0': 3.0, 'c1': 2.0, 'c2': 10.0}",4,"['x = c1 + c2', 'y = x / c0', 'answer = ceil(y)']",1
366," Paul made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",2,"Solve the problem step by step:
1. Add the amount of money Paul made mowing lawns and the amount he made weed eating to calculate his total earnings. Let x be his total earnings,
x = c0 + c1
2. Divide his total earnings by the amount he spends each week to calculate the number of weeks his money will last.
answer = x / c2","{'c0': 3.0, 'c1': 3.0, 'c2': 3.0}",2,"['x = c0 + c1', 'answer = x / c2']",1
367," Robin was making baggies of cookies with c0 cookies in each bag. If she had c1 chocolate chip cookies and c2 oatmeal cookies, how many baggies could she make? ",8,"Solve the problem step by step:
1. Add the number of chocolate chip cookies and the number of oatmeal cookies to calculate the total number of cookies. Let x be the total number of cookies,
x = c1 + c2
2. Divide the total number of cookies by the number of cookies in each bag to calculate the number of baggies she can make.
answer = x / c0","{'c0': 6.0, 'c1': 23.0, 'c2': 25.0}",8,"['x = c1 + c2', 'answer = x / c0']",1
368, The schools debate team had c0 boys and c1 girls on it. If they were split into groups of c2 how many groups could they make? ,5,"Solve the problem step by step:
1. Add the number of boys and girls on the debate team to calculate the total number of students. Let x be the total number of students,
x = c0 + c1
2. Divide the total number of students by the number of students in each group to calculate the number of groups they can make.
answer = x / c2","{'c0': 5.0, 'c1': 40.0, 'c2': 9.0}",5,"['x = c0 + c1', 'answer = x / c2']",1
369, At a company picnic c0 managers and c1 employees decided to start a game of volleyball. If they split into c2 teams how many people would be on each team? ,5,"Solve the problem step by step:
1. Add the number of managers and employees to calculate the total number of people. Let x be the total number of people,
x = c0 + c1
2. Divide the total number of people by the number of teams to calculate the number of people on each team.
answer = x / c2","{'c0': 23.0, 'c1': 7.0, 'c2': 6.0}",5,"['x = c0 + c1', 'answer = x / c2']",1
370," For a birthday party Cody bought c0 regular sodas and c1 diet sodas. If his fridge would only hold c2 on each shelf, how many shelves would he fill up? ",8,"Solve the problem step by step:
1. Add the number of regular sodas and the number of diet sodas to calculate the total number of sodas. Let x be the total number of sodas,
x = c0 + c1
2. Divide the total number of sodas by the maximum number of sodas that can fit on each shelf to calculate the answer. Round up to the nearest whole number if necessary.
answer = ceil(x/c2)","{'c0': 4.0, 'c1': 44.0, 'c2': 6.0}",8,"['x = c0 + c1', 'answer = ceil(x/c2)']",1
371," Robin's class is going on a field trip to the zoo. If each van can hold c0 people and there are c1 students and c2 adults going, how many vans will they need? ",3,"Solve the problem step by step:
1. Add the number of students and adults going to calculate the total number of people. Let x be the total number of people,
x = c1 + c2
2. Divide the total number of people by the capacity of each van to calculate the number of vans needed. Round up to the nearest whole number if necessary.
answer = ceil(x/c0)","{'c0': 8.0, 'c1': 22.0, 'c2': 2.0}",3,"['x = c1 + c2', 'answer = ceil(x/c0)']",1
372," Ned was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",2,"Solve the problem step by step:
1. Add the number of trays from both tables to calculate the total number of trays. Let x be the total number of trays,
x = c1 + c2
2. Divide the total number of trays by the number of trays Ned can carry at a time to calculate the number of trips he will make.
answer = x / c0","{'c0': 5.0, 'c1': 5.0, 'c2': 5.0}",2,"['x = c1 + c2', 'answer = x / c0']",1
