,question,answer,response,mapping,response_answer,equations
656,During summer break c0 kids from Lawrence county stay home and the other c1 kids go to camp.About how many kids are in Lawrence county?,1363293.0,"The total number of kids in Lawrence county is the sum of the number of kids who stay home and the number of kids who go to camp. 
total_kids = c0 + c1
The answer is total_kids.","{'c0': 907611.0, 'c1': 455682.0}",1363293.0,"['total_kids =  c0 + c1', 'answer = total_kids']"
657,Jerry had c0 action figures and c1 books on a shelf in his room. Later he added c2 more books to the shelf.How many books were on his shelf in all?,19.0,"Jerry had c0 action figures and c1 books on the shelf. Later he added c2 more books. So the total number of books on the shelf is c1 + c2. 
total_books = c1 + c2
The answer is total_books.","{'c0': 8.0, 'c1': 9.0, 'c2': 10.0}",19.0,"['total_books =  c1 + c2', 'answer = total_books']"
658,c0 birds and c1 storks were sitting on the fence. c2 more storks came to join them.How many storks are sitting on the fence?,8.0,"There were originally c1 storks on the fence and c2 more joined, so there are now c1 + c2 storks on the fence. 
total_storks = c1 + c2
The answer is total_storks.","{'c0': 4.0, 'c1': 6.0, 'c2': 2.0}",8.0,"['total_storks =  c1 + c2', 'answer = total_storks']"
659,Allan brought c0 balloons and Jake brought c1 balloons to the park. Jake then bought c2 more balloons at the park.How many more balloons did Allan have than Jake in the park?,1.0,"Allan brought c0 balloons and Jake brought c1 balloons. After Jake bought c2 more balloons, he had c1 + c2 balloons. So Allan had c0 more balloons than Jake in the park.
balloons_difference = c0 - (c1 + c2)
The answer is balloons_difference.","{'c0': 6.0, 'c1': 2.0, 'c2': 3.0}",1.0,"['balloons_difference =  c0 - (c1 + c2)', 'answer = balloons_difference']"
660,Faye was placing her pencils and crayons into c0 rows with c1 pencils and c2 crayons in each row.How many pencils does she have?,76.0,"Faye has c0 rows with c1 pencils in each row, so she has c0 x c1 pencils in total. 
total_pencils = c0 x c1
The answer is total_pencils.","{'c0': 19.0, 'c1': 4.0, 'c2': 27.0}",76.0,"['total_pencils =  c0 x c1', 'answer = total_pencils']"
661,The Razorback t-shirt shop sells each t-shirt for $ c0 dollars. During the Arkansas and Texas tech game they increased the prices by $ c1 per t-shirt and sold c2 t-shirts.How much money did they make from selling the t-shirts?,5852.0,"Each t-shirt was originally sold for $c0. The price was increased by $c1, so each t-shirt was sold for $c0 + $c1. They sold c2 t-shirts in total. So the total amount of money made from selling the t-shirts is (c0 + c1) * c2.
total_money = (c0 + c1) * c2
The answer is total_money.","{'c0': 201.0, 'c1': 217.0, 'c2': 14.0}",5852.0,"['total_money =  (c0 + c1) * c2', 'answer = total_money']"
662,Ed had c0 more marbles than Doug. Ed lost c1 of his marbles at the playground. If Ed had c2 marblesHow many marbles does Doug have now?,5.0,"Ed started with c0 more marbles than Doug, so Doug had c2 - c0 marbles. 
Doug_marbles = c2 - c0
After Ed lost c1 marbles, he had c2 - c1 marbles. 
Ed_marbles = c2 - c1
Since we don't know how many marbles Ed had compared to Doug originally, we cannot determine how many marbles Doug has now.","{'c0': 12.0, 'c1': 20.0, 'c2': 17.0}",-3.0,"['Doug_marbles =  c2 - c0', 'Ed_marbles =  c2 - c1']"
663,Lawrence county has c0 kids. During summer break c1 kids stay home and the rest go to camp.How many kids go to the camp during the break?,38608.0,"During summer break, c1 kids stay home. So the number of kids who go to camp is c0 - c1. 
kids_at_camp = c0 - c1
The answer is kids_at_camp.","{'c0': 313473.0, 'c1': 274865.0}",38608.0,"['kids_at_camp =  c0 - c1', 'answer = kids_at_camp']"
664,The Razorback shop makes $ c0 dollars off each jersey and $ c1 off each t-shirt. During the Arkansas and Texas tech game they sold c2 t-shirts and c3 jerseys.How much more does a t-shirt cost than a jersey?,30.0,"The Razorback shop makes $c0 off each jersey and $c1 off each t-shirt. During the game, they sold c2 t-shirts and c3 jerseys. The total revenue from t-shirts is c1 x c2 and the total revenue from jerseys is c0 x c3. To find out how much more a t-shirt costs than a jersey, we need to subtract the revenue from jerseys from the revenue from t-shirts and divide by the number of t-shirts sold. 
tshirt_cost = (c1 x c2 - c0 x c3) / c2
The answer is tshirt_cost.","{'c0': 210.0, 'c1': 240.0, 'c2': 177.0, 'c3': 23.0}",212.71186440677965,"['tshirt_cost =  (c1 x c2 - c0 x c3) / c2', 'answer = tshirt_cost']"
665,Dan has $ c0. He bought a candy bar for $ c1 and a chocolate for $ 6.How much money did he spend buying the candy bar and chocolate?,13.0,"Dan spent c1 dollars on a candy bar and 6 dollars on a chocolate. So in total, he spent c1 + 6 dollars. 
total_spent = c1 + 6
The answer is total_spent.","{'c0': 4.0, 'c1': 7.0}",13.0,"['total_spent =  c1 + 6', 'answer = total_spent']"
666,Jerry had c0 action figures and c1 books on a shelf in his room. Later he added c2 more action figures to the shelf.How many action figures were on his shelf in all?,10.0,"Jerry started with c0 action figures and had c1 books on the shelf. Later he added c2 more action figures. So in total, he had c0 + c2 action figures on the shelf. 
total_action_figures = c0 + c2
The answer is total_action_figures.","{'c0': 4.0, 'c1': 22.0, 'c2': 6.0}",10.0,"['total_action_figures =  c0 + c2', 'answer = total_action_figures']"
667,Mary is baking a cake. The recipe calls for c0 cups of sugar and some more cups of flour. She already put in c1 cups of flour. If she still needs to add c2 more cups of flourHow many cups of flour did the recipe require?,9.0,"The recipe calls for c0 cups of sugar and some more cups of flour. Mary already put in c1 cups of flour and still needs to add c2 more cups. So in total, she needs to add c1 + c2 cups of flour. 
total_flour_needed = c0 + c1 + c2
The answer is total_flour_needed.","{'c0': 11.0, 'c1': 3.0, 'c2': 6.0}",20.0,"['total_flour_needed =  c0 + c1 + c2', 'answer = total_flour_needed']"
668,Baker made c0 cakes and c1 pastries. If he sold c2 cakes and c3 pastriesHow many more pastries than cakes did baker sell?,24.0,"Baker made c0 cakes and c1 pastries. He sold c2 cakes and c3 pastries. He sold c3 - c2 more pastries than cakes. 
pastries_sold = c3 - c2
cakes_sold = c2
more_pastries_than_cakes = pastries_sold - cakes_sold
The answer is more_pastries_than_cakes.","{'c0': 54.0, 'c1': 143.0, 'c2': 68.0, 'c3': 92.0}",-44.0,"['pastries_sold =  c3 - c2', 'cakes_sold =  c2', 'more_pastries_than_cakes =  pastries_sold - cakes_sold', 'answer = more_pastries_than_cakes']"
669,c0 birds and c1 storks were sitting on the fence. c2 more birds came to join them.How many birds and storks are sitting on the fence?,10.0,"There were originally c0 birds and c1 storks on the fence. Then c2 more birds joined them. The total number of birds and storks on the fence is c0 + c1 + c2. 
total_birds_and_storks = c0 + c1 + c2
The answer is total_birds_and_storks.","{'c0': 3.0, 'c1': 2.0, 'c2': 5.0}",10.0,"['total_birds_and_storks =  c0 + c1 + c2', 'answer = total_birds_and_storks']"
670,Julia played tag with c0 kids on monday and c1 kids on tuesday. She played cards wtih c2 kids on wednesday.How many kids did she play tag with altogether?,20.0,"Julia played tag with c0 kids on Monday and c1 kids on Tuesday. So in total, she played tag with c0 + c1 kids. 
total_tag_players = c0 + c1
She also played cards with c2 kids on Wednesday, but we only need to consider the number of kids she played tag with. 
The answer is total_tag_players.","{'c0': 7.0, 'c1': 13.0, 'c2': 20.0}",20.0,"['total_tag_players =  c0 + c1', 'answer = total_tag_players']"
671,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by c0 of the pickers that they fill c1 drums of grapes per day.How many days will it take to fill c2 drums of grapes?",30.0,"If c1 drums of grapes are filled per day, then in x days, c1*x drums of grapes will be filled. We want to know how many days it will take to fill c2 drums of grapes, so we can set up the equation:
c1*x = c2
Solving for x, we get:
x = c2/c1
The answer is x.","{'c0': 36.0, 'c1': 8.0, 'c2': 240.0}",30.0,"['c1*x =  c2', 'x =  c2/c1', 'answer = x']"
672,Bobby ate c0 pieces of candy. If he initially had c1 pieces of candyHow many pieces of candy does he still have left?,7.0,"Bobby initially had c1 pieces of candy. After eating c0 pieces, he has c1 - c0 pieces left. 
remaining_candy = c1 - c0
The answer is remaining_candy.","{'c0': 23.0, 'c1': 30.0}",7.0,"['remaining_candy =  c1 - c0', 'answer = remaining_candy']"
673,The Ferris wheel in paradise park has c0 seats. Each seat can hold c1 people. If c2 seats are brokenHow many people can ride the Ferris wheel at the same time?,120.0,"The Ferris wheel has c0 seats, and each seat can hold c1 people. So the total number of people that can ride the Ferris wheel at the same time is c0 x c1. However, c2 seats are broken, so the actual number of people that can ride the Ferris wheel at the same time is (c0 - c2) x c1. 
people_can_ride = (c0 - c2) x c1
The answer is people_can_ride.","{'c0': 18.0, 'c1': 15.0, 'c2': 10.0}",120.0,"['people_can_ride =  (c0 - c2) x c1', 'answer = people_can_ride']"
674,Robin's hair was c0 inches long. He cut off c1 inches. Then it again grew by c2 inches.How long is his hair now?,17.0,"Robin's hair was originally c0 inches long. He cut off c1 inches, so his hair was c0 - c1 inches long. Then it grew by c2 inches, so his hair is now (c0 - c1) + c2 inches long. 
hair_length_now = (c0 - c1) + c2
The answer is hair_length_now.","{'c0': 16.0, 'c1': 11.0, 'c2': 12.0}",17.0,"['hair_length_now =  (c0 - c1) + c2', 'answer = hair_length_now']"
675,Frank was reading through his favorite book. The book had c0 pages equally distributed over c1 chapters. It took Frank c2 days to finish the book.How many chapters did he read per day?,44.0,"Frank read c0 pages in total, which were distributed over c1 chapters. So on average, each chapter had c0/c1 pages. 
pages_per_chapter = c0/c1
Frank finished the book in c2 days, so he read c0 pages in c2 days. Therefore, he read c0/c2 pages per day. 
pages_per_day = c0/c2
To find out how many chapters he read per day, we can divide the pages he read per day by the average number of pages per chapter. 
chapters_per_day = pages_per_day / pages_per_chapter
The answer is chapters_per_day.","{'c0': 193.0, 'c1': 15.0, 'c2': 660.0}",0.022727272727272724,"['pages_per_chapter =  c0/c1', 'pages_per_day =  c0/c2', 'chapters_per_day =  pages_per_day / pages_per_chapter', 'answer = chapters_per_day']"
676,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped c0 inches. The grasshopper jumped c1 inches farther than the frog and the mouse jumped c2 inches lesser than the frog.How far did the frog jump?",15.0,"The grasshopper jumped c0 inches. The frog jumped c1 inches less than the grasshopper, so the frog jumped c0 - c1 inches. The mouse jumped c2 inches less than the frog, so the mouse jumped (c0 - c1) - c2 inches. Therefore, the frog jumped c1 inches. 
frog_jump = c0 - c1
The answer is frog_jump.","{'c0': 19.0, 'c1': 4.0, 'c2': 44.0}",15.0,"['frog_jump =  c0 - c1', 'answer = frog_jump']"
677,Winter is almost here and most animals are migrating to warmer countries. There are c0 bird families living near the mountain. If c1 bird families flew away to africa and c2 bird families flew away to asiaHow many bird families flew away for the winter?,118.0,"c1 bird families flew away to Africa and c2 bird families flew away to Asia. So in total, c1 + c2 bird families flew away for the winter. 
total_birds_flew_away = c1 + c2
The answer is total_birds_flew_away.","{'c0': 18.0, 'c1': 38.0, 'c2': 80.0}",118.0,"['total_birds_flew_away =  c1 + c2', 'answer = total_birds_flew_away']"
678,Matthew had c0 crackers. He has c1 crackers left after he gave equal numbers of crackers to his c2 friends.How many crackers did each friend eat?,6.0,"Matthew started with c0 crackers. After giving equal numbers to c2 friends, he had c1 crackers left. So he gave (c0 - c1)/c2 crackers to each friend.
crackers_per_friend = (c0 - c1)/c2
The answer is crackers_per_friend.","{'c0': 23.0, 'c1': 11.0, 'c2': 2.0}",6.0,"['crackers_per_friend =  (c0 - c1)/c2', 'answer = crackers_per_friend']"
679,Rachel's tree had c0 apples. She picked c1 apples from her tree. Thereafter c2 new apples grew on the tree.How many apples are there on the tree now?,1.0,"Rachel started with c0 apples. She picked c1 apples, so she was left with c0 - c1 apples. Then c2 new apples grew on the tree, so the total number of apples on the tree is (c0 - c1) + c2. 
total_apples = (c0 - c1) + c2
The answer is total_apples.","{'c0': 4.0, 'c1': 2.0, 'c2': 3.0}",5.0,"['total_apples =  (c0 - c1) + c2', 'answer = total_apples']"
680,Summer is almost here and most animals are migrating back to cooler countries. There are c0 bird families living near a mountain. If c1 new bird families joined themHow many bird families live near the mountain now?,105.0,"There are originally c0 bird families. c1 new bird families joined them. So the total number of bird families is c0 + c1. 
total_bird_families = c0 + c1
The answer is total_bird_families.","{'c0': 87.0, 'c1': 18.0}",105.0,"['total_bird_families =  c0 + c1', 'answer = total_bird_families']"
681,Danny collects bottle caps and wrappers. He found c0 bottle caps and c1 wrappers at the park. Now he has c2 wrappers and c3 bottle caps in his collection.How many more wrappers than bottle caps does danny have now?,32.0,"Danny started with c0 bottle caps and c1 wrappers. Now he has c2 wrappers and c3 bottle caps. He has c2 - c1 more wrappers and c3 - c0 bottle caps. To find out how many more wrappers than bottle caps he has, we subtract the number of bottle caps from the number of wrappers: 
more_wrappers = (c2 - c1) - (c3 - c0)
The answer is more_wrappers.","{'c0': 15.0, 'c1': 18.0, 'c2': 67.0, 'c3': 35.0}",29.0,"['more_wrappers =  (c2 - c1) - (c3 - c0)', 'answer = more_wrappers']"
